timestamp,regime,probability,is_confirmed,is_flickering
2023-07-05 00:00:00-04:00,NEUTRAL,0.9999999997743173,True,False
2023-07-06 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-07-07 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-07-10 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-07-11 00:00:00-04:00,NEUTRAL,0.9999999999999896,True,False
2023-07-12 00:00:00-04:00,NEUTRAL,0.9999999997954624,True,False
2023-07-13 00:00:00-04:00,NEUTRAL,0.9999992736454086,True,False
2023-07-14 00:00:00-04:00,NEUTRAL,0.9999997688305945,True,False
2023-07-17 00:00:00-04:00,NEUTRAL,0.9999999994194305,True,False
2023-07-18 00:00:00-04:00,NEUTRAL,0.9999999989803419,True,False
2023-07-19 00:00:00-04:00,NEUTRAL,0.9999997745271628,True,False
2023-07-20 00:00:00-04:00,NEUTRAL,0.9999998181916311,True,False
2023-07-21 00:00:00-04:00,NEUTRAL,0.9999998032147666,True,False
2023-07-24 00:00:00-04:00,NEUTRAL,0.9999999282807228,True,False
2023-07-25 00:00:00-04:00,NEUTRAL,0.9999977870637923,True,False
2023-07-26 00:00:00-04:00,NEUTRAL,0.9999218436167939,True,False
2023-07-27 00:00:00-04:00,NEUTRAL,0.9999999999984559,True,False
2023-07-28 00:00:00-04:00,NEUTRAL,0.9999999999102854,True,False
2023-07-31 00:00:00-04:00,NEUTRAL,0.9999999999992487,True,False
2023-08-01 00:00:00-04:00,NEUTRAL,0.9999999999992637,True,False
2023-08-02 00:00:00-04:00,NEUTRAL,0.9999999999999999,True,False
2023-08-03 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-04 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-07 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-08 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-09 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-10 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-11 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-14 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-15 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-16 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-17 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-18 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-21 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-22 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-23 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-24 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-25 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-28 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-08-29 00:00:00-04:00,NEUTRAL,0.9999999999999994,True,False
2023-08-30 00:00:00-04:00,NEUTRAL,0.9999999999999766,True,False
2023-08-31 00:00:00-04:00,NEUTRAL,0.9999999999792141,True,False
2023-09-01 00:00:00-04:00,NEUTRAL,0.999999999977076,True,False
2023-09-04 00:00:00-04:00,NEUTRAL,0.999999999999378,True,False
2023-09-05 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-06 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-07 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-08 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-11 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-12 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-13 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-14 00:00:00-04:00,NEUTRAL,0.9999999999999974,True,False
2023-09-15 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-18 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-19 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-20 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-21 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-22 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-25 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-26 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-27 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-28 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-09-29 00:00:00-04:00,NEUTRAL,0.9999999999999999,True,False
2023-10-02 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-10-03 00:00:00-04:00,NEUTRAL,0.9999999999726603,True,False
2023-10-04 00:00:00-04:00,NEUTRAL,0.9999999999977157,True,False
2023-10-05 00:00:00-04:00,NEUTRAL,0.9999999999994343,True,False
2023-10-06 00:00:00-04:00,NEUTRAL,0.9999990745533155,True,False
2023-10-09 00:00:00-04:00,NEUTRAL,0.9999862399918401,True,False
2023-10-10 00:00:00-04:00,NEUTRAL,0.9637680338640526,False,False
2023-10-11 00:00:00-04:00,NEUTRAL,0.9989058733149999,False,False
2023-10-12 00:00:00-04:00,BEAR,0.9998839884793794,True,False
2023-10-13 00:00:00-04:00,BEAR,0.9893548189416682,True,False
2023-10-16 00:00:00-04:00,BEAR,0.9813423099977517,True,False
2023-10-17 00:00:00-04:00,BEAR,0.9994910329135189,True,False
2023-10-18 00:00:00-04:00,BEAR,0.935312930242278,True,False
2023-10-19 00:00:00-04:00,BEAR,0.9235332327150408,True,False
2023-10-20 00:00:00-04:00,BEAR,0.8786878549092025,False,False
2023-10-23 00:00:00-04:00,BEAR,0.9822276654944965,True,False
2023-10-24 00:00:00-04:00,BEAR,0.9999998001636969,True,False
2023-10-25 00:00:00-04:00,BEAR,0.9999999999978159,True,False
2023-10-26 00:00:00-04:00,BEAR,1.0,True,False
2023-10-27 00:00:00-04:00,BEAR,1.0,True,False
2023-10-30 00:00:00-04:00,BEAR,1.0,True,False
2023-08-03 00:00:00-04:00,BULL,1.0,True,False
2023-08-04 00:00:00-04:00,BULL,1.0,True,False
2023-08-07 00:00:00-04:00,BULL,1.0,True,False
2023-08-08 00:00:00-04:00,BULL,1.0,True,False
2023-08-09 00:00:00-04:00,BULL,1.0,True,False
2023-08-10 00:00:00-04:00,BULL,1.0,True,False
2023-08-11 00:00:00-04:00,BULL,1.0,True,False
2023-08-14 00:00:00-04:00,BULL,1.0,True,False
2023-08-15 00:00:00-04:00,BULL,0.9999999933870015,True,False
2023-08-16 00:00:00-04:00,BULL,0.9404942003444547,False,False
2023-08-17 00:00:00-04:00,BULL,0.999999626710009,False,False
